circuit,distance,rounds,p,source_p,stim_path,noise_model,matrix_rows,matrix_cols,logical_rows,matrix_nnz,frontier_max_active_detectors,shots,fail_total,logical_fail,syndrome_fail,exception_fail,fer,fer_per_round,wilson95_lo,wilson95_hi,K,Delta,selected_K,selected_Delta,escalation_K,escalation_Delta,score_alpha,decoder_mode,engine_requested,engines_seen,selected_forward,selected_backward,committee_disagreed,escalated,escalation_fraction,mean_decode_s,p95_decode_s,p99_decode_s,mean_transition_evals_total,mean_primary_transition_evals_total,mean_escalation_transition_evals_total,mean_selected_transition_evals,mean_pre_prune_state_count,mean_post_prune_state_count,max_pre_prune_state_count_max,max_post_prune_state_count_max,mean_sum_pre_prune_state_count,mean_sum_post_prune_state_count,elapsed_s,seed,plot_group,plot_x,plot_y
color_code_mpp,21,1,0.09,0.084978,"scratch-better-beam-results:20260612_hex_color_code_codecap_bitflip_frontierfast_a08_k1024d10_escalate_d9d13d17d21_s100000_meanstates_cleps_v3/generated_mpp_sources/r=1,d=21,p=0.084978,noise=data_qubit_X,c=color_code_mpp,q=331,gates=mpp.stim",hexagonal color-code code-capacity bit-flip; data-qubit X_ERROR layer in MPP check circuit,330,331,1,930,17,100000,5283,5283,0,0,0.05283,0.052830000000000044,0.05146065331704756,0.054233701066059965,1024,10.0,4096,14.0,4096,14.0,0.8,bidirectional_committee,auto,native_binary,51057,48943,1674,1674,0.01674,0.012872824742202646,0.022770630544982805,0.09925655482336872,348827.82542,314138.21656,34689.60886,161634.15382,335.24898184290026,244.16188625377643,8192,4096,110967.41299,80817.58435,136.6542356479913,20260602,d=21,0.09,244.16188625377643
color_code_mpp,21,1,0.0925,0.084978,"scratch-better-beam-results:20260612_hex_color_code_codecap_bitflip_frontierfast_a08_k1024d10_escalate_d9d13d17d21_s100000_meanstates_cleps_v3/generated_mpp_sources/r=1,d=21,p=0.084978,noise=data_qubit_X,c=color_code_mpp,q=331,gates=mpp.stim",hexagonal color-code code-capacity bit-flip; data-qubit X_ERROR layer in MPP check circuit,330,331,1,930,17,100000,6314,6314,0,0,0.06314,0.06313999999999997,0.06164928470741774,0.06466427759730833,1024,10.0,4096,14.0,4096,14.0,0.8,bidirectional_committee,auto,native_binary,49632,50368,1815,1815,0.01815,0.014497283237259835,0.02467471037525683,0.11059655912686096,391318.2697,351288.94024,40029.32946,180977.95236,374.52398157099685,273.3823134138973,8192,4096,123967.4379,90489.54574,150.3108980502002,20260602,d=21,0.0925,273.3823134138973
color_code_mpp,21,1,0.095,0.084978,"scratch-better-beam-results:20260612_hex_color_code_codecap_bitflip_frontierfast_a08_k1024d10_escalate_d9d13d17d21_s100000_meanstates_cleps_v3/generated_mpp_sources/r=1,d=21,p=0.084978,noise=data_qubit_X,c=color_code_mpp,q=331,gates=mpp.stim",hexagonal color-code code-capacity bit-flip; data-qubit X_ERROR layer in MPP check circuit,330,331,1,930,17,100000,7699,7699,0,0,0.07699,0.07699,0.07535397875945683,0.0786585195020507,1024,10.0,4096,14.0,4096,14.0,0.8,bidirectional_committee,auto,native_binary,50028,49972,2272,2272,0.02272,0.016499303901991808,0.0266625540331006,0.12501322241965676,443206.58944,390970.38448,52236.20496,203112.886,419.4558735045318,306.8189520845921,8192,4096,138839.89413,101557.07314,168.69160766899586,20260602,d=21,0.095,306.8189520845921
color_code_mpp,21,1,0.0975,0.084978,"scratch-better-beam-results:20260612_hex_color_code_codecap_bitflip_frontierfast_a08_k1024d10_escalate_d9d13d17d21_s100000_meanstates_cleps_v3/generated_mpp_sources/r=1,d=21,p=0.084978,noise=data_qubit_X,c=color_code_mpp,q=331,gates=mpp.stim",hexagonal color-code code-capacity bit-flip; data-qubit X_ERROR layer in MPP check circuit,330,331,1,930,17,100000,9025,9025,0,0,0.09025,0.09024999999999994,0.08848974598115153,0.09204173356461029,1024,10.0,4096,14.0,4096,14.0,0.8,bidirectional_committee,auto,native_binary,49443,50557,2617,2617,0.02617,0.018451971868481486,0.028585828840732568,0.13330946790985748,493682.17298,431070.6511,62611.52188,225715.12256,465.0047144108762,340.96147583081574,8192,4096,153916.56047,112858.2485,188.89098997367546,20260602,d=21,0.0975,340.96147583081574
color_code_mpp,21,1,0.1,0.084978,"scratch-better-beam-results:20260612_hex_color_code_codecap_bitflip_frontierfast_a08_k1024d10_escalate_d9d13d17d21_s100000_meanstates_cleps_v3/generated_mpp_sources/r=1,d=21,p=0.084978,noise=data_qubit_X,c=color_code_mpp,q=331,gates=mpp.stim",hexagonal color-code code-capacity bit-flip; data-qubit X_ERROR layer in MPP check circuit,330,331,1,930,17,100000,10370,10370,0,0,0.1037,0.10370000000000001,0.10182562294360056,0.10560482328943277,1024,10.0,4096,14.0,4096,14.0,0.8,bidirectional_committee,auto,native_binary,49079,50921,3079,3079,0.03079,0.020600243958611972,0.03025016412138937,0.14309123441576949,547634.4782,470668.87202,76965.60618,249713.08564,513.4693712990936,377.21233232628396,8192,4096,169958.3619,124857.282,211.18454569811,20260602,d=21,0.1,377.21233232628396
color_code_mpp,21,1,0.1025,0.084978,"scratch-better-beam-results:20260612_hex_color_code_codecap_bitflip_frontierfast_a08_k1024d10_escalate_d9d13d17d21_s100000_meanstates_cleps_v3/generated_mpp_sources/r=1,d=21,p=0.084978,noise=data_qubit_X,c=color_code_mpp,q=331,gates=mpp.stim",hexagonal color-code code-capacity bit-flip; data-qubit X_ERROR layer in MPP check circuit,330,331,1,930,17,100000,11840,11840,0,0,0.1184,0.11840000000000006,0.11641220223293627,0.12041711465458713,1024,10.0,4096,14.0,4096,14.0,0.8,bidirectional_committee,auto,native_binary,48400,51600,3489,3489,0.03489,0.022702350854631514,0.03195705979596823,0.1494106636149808,600890.7636,510998.14586,89892.61774,273610.37444,561.5265424773414,413.3111006042295,8192,4096,185865.28556,136805.9743,242.80721875093877,20260602,d=21,0.1025,413.3111006042295
color_code_mpp,21,1,0.105,0.084978,"scratch-better-beam-results:20260612_hex_color_code_codecap_bitflip_frontierfast_a08_k1024d10_escalate_d9d13d17d21_s100000_meanstates_cleps_v3/generated_mpp_sources/r=1,d=21,p=0.084978,noise=data_qubit_X,c=color_code_mpp,q=331,gates=mpp.stim",hexagonal color-code code-capacity bit-flip; data-qubit X_ERROR layer in MPP check circuit,330,331,1,930,17,100000,13586,13586,0,0,0.13586,0.13585999999999998,0.133750317762141,0.137997657739491,1024,10.0,4096,14.0,4096,14.0,0.8,bidirectional_committee,auto,native_binary,47866,52134,4083,4083,0.04083,0.025131677146097646,0.03377283690497277,0.15581872637849298,659742.60098,551315.69984,108426.90114,299645.22602,613.7647949848943,452.6387925679758,8192,4096,203156.14714,149823.44034,261.875462516211,20260602,d=21,0.105,452.6387925679758
color_code_mpp,21,1,0.1075,0.084978,"scratch-better-beam-results:20260612_hex_color_code_codecap_bitflip_frontierfast_a08_k1024d10_escalate_d9d13d17d21_s100000_meanstates_cleps_v3/generated_mpp_sources/r=1,d=21,p=0.084978,noise=data_qubit_X,c=color_code_mpp,q=331,gates=mpp.stim",hexagonal color-code code-capacity bit-flip; data-qubit X_ERROR layer in MPP check circuit,330,331,1,930,17,100000,15256,15256,0,0,0.15256,0.15256000000000003,0.15034479638020412,0.1548018961234676,1024,10.0,4096,14.0,4096,14.0,0.8,bidirectional_committee,auto,native_binary,47447,52553,4645,4645,0.04645,0.0274213431656966,0.035559965739957976,0.16030823885928822,716664.90296,589861.02208,126803.88088,325354.3235,665.3066529607252,491.47440145015105,8192,4096,220216.50213,162678.02688,296.0848052161746,20260602,d=21,0.1075,491.47440145015105
color_code_mpp,21,1,0.11,0.084978,"scratch-better-beam-results:20260612_hex_color_code_codecap_bitflip_frontierfast_a08_k1024d10_escalate_d9d13d17d21_s100000_meanstates_cleps_v3/generated_mpp_sources/r=1,d=21,p=0.084978,noise=data_qubit_X,c=color_code_mpp,q=331,gates=mpp.stim",hexagonal color-code code-capacity bit-flip; data-qubit X_ERROR layer in MPP check circuit,330,331,1,930,17,100000,16880,16880,0,0,0.1688,0.16880000000000006,0.16649113384058806,0.17113431100518695,1024,10.0,4096,14.0,4096,14.0,0.8,bidirectional_committee,auto,native_binary,46700,53300,5306,5306,0.05306,0.029868445008937268,0.11648988975211963,0.16416004464961584,774979.46296,626879.00468,148100.45828,351765.17292,718.0951868882177,531.3700327794561,8192,4096,237689.50686,175883.48085,306.04567075287923,20260602,d=21,0.11,531.3700327794561
color_code_mpp,21,1,0.1125,0.084978,"scratch-better-beam-results:20260612_hex_color_code_codecap_bitflip_frontierfast_a08_k1024d10_escalate_d9d13d17d21_s100000_meanstates_cleps_v3/generated_mpp_sources/r=1,d=21,p=0.084978,noise=data_qubit_X,c=color_code_mpp,q=331,gates=mpp.stim",hexagonal color-code code-capacity bit-flip; data-qubit X_ERROR layer in MPP check circuit,330,331,1,930,17,100000,18670,18670,0,0,0.1867,0.18669999999999998,0.18429689273784344,0.18912717691850112,1024,10.0,4096,14.0,4096,14.0,0.8,bidirectional_committee,auto,native_binary,46233,53767,5977,5977,0.05977,0.03235768415978178,0.13685017058160154,0.16799727894365787,832177.7364,662071.83492,170105.90148,377494.95598,769.2817081268881,570.2368506042296,8192,4096,254632.24539,188748.39755,330.75328241987154,20260602,d=21,0.1125,570.2368506042296
color_code_mpp,21,1,0.115,0.084978,"scratch-better-beam-results:20260612_hex_color_code_codecap_bitflip_frontierfast_a08_k1024d10_escalate_d9d13d17d21_s100000_meanstates_cleps_v3/generated_mpp_sources/r=1,d=21,p=0.084978,noise=data_qubit_X,c=color_code_mpp,q=331,gates=mpp.stim",hexagonal color-code code-capacity bit-flip; data-qubit X_ERROR layer in MPP check circuit,330,331,1,930,17,100000,20423,20423,0,0,0.20423,0.20423000000000002,0.20174275538422085,0.20673996750839654,1024,10.0,4096,14.0,4096,14.0,0.8,bidirectional_committee,auto,native_binary,45456,54544,6729,6729,0.06729,0.03484590731682256,0.14864956534001966,0.17077120202593504,890098.77998,694921.58988,195177.1901,403492.62094,820.933163655589,609.508306102719,8192,4096,271728.87717,201747.24932,385.3058963390067,20260602,d=21,0.115,609.508306102719
color_code_mpp,21,1,0.1175,0.084978,"scratch-better-beam-results:20260612_hex_color_code_codecap_bitflip_frontierfast_a08_k1024d10_escalate_d9d13d17d21_s100000_meanstates_cleps_v3/generated_mpp_sources/r=1,d=21,p=0.084978,noise=data_qubit_X,c=color_code_mpp,q=331,gates=mpp.stim",hexagonal color-code code-capacity bit-flip; data-qubit X_ERROR layer in MPP check circuit,330,331,1,930,17,100000,22606,22606,0,0,0.22606,0.22606000000000004,0.2234780821613513,0.22866296361477073,1024,10.0,4096,14.0,4096,14.0,0.8,bidirectional_committee,auto,native_binary,44898,55102,7489,7489,0.07489,0.03731164304633159,0.1559077819343655,0.17242090290412307,948546.2277,727963.0715,220583.1562,430189.2525,874.039272145015,649.8355931419941,8192,4096,289306.99908,215095.58133,395.97252579405904,20260602,d=21,0.1175,649.8355931419941
color_code_mpp,21,1,0.12,0.084978,"scratch-better-beam-results:20260612_hex_color_code_codecap_bitflip_frontierfast_a08_k1024d10_escalate_d9d13d17d21_s100000_meanstates_cleps_v3/generated_mpp_sources/r=1,d=21,p=0.084978,noise=data_qubit_X,c=color_code_mpp,q=331,gates=mpp.stim",hexagonal color-code code-capacity bit-flip; data-qubit X_ERROR layer in MPP check circuit,330,331,1,930,17,100000,23916,23916,0,0,0.23916,0.23916000000000004,0.23652618795373068,0.24181385139884168,1024,10.0,4096,14.0,4096,14.0,0.8,bidirectional_committee,auto,native_binary,44041,55959,8265,8265,0.08265,0.039366591284503226,0.16050914395600552,0.17349224423989654,1002777.53888,756522.068,246255.47088,454425.9261,921.9661685800604,686.446920694864,8192,4096,305170.8018,227213.93075,416.91505676321685,20260602,d=21,0.12,686.446920694864
